"","gen","A1A1","A1A2","A2A2"
"2871",2871,108117.800756583,38461.6314006404,3420.56784277647
"2872",2872,108085.159509289,38488.4638764428,3426.37661426806
"2873",2873,108052.500431607,38515.3051985061,3432.19436988647
"2874",2874,108019.823526368,38542.1553523469,3438.0211212848
"2875",2875,107987.128796426,38569.0143234484,3443.85688012571
"2876",2876,107954.416244658,38595.8820972602,3449.70165808136
"2877",2877,107921.685873968,38622.7586591983,3455.55546683342
"2878",2878,107888.937687282,38649.6439946451,3461.41831807308
"2879",2879,107856.17168755,38676.5380889493,3467.29022350101
"2880",2880,107823.387877747,38703.4409274261,3473.17119482739
"2881",2881,107790.586260871,38730.3524953568,3479.06124377188
"2882",2882,107757.766839947,38757.2727779892,3484.96038206362
"2883",2883,107724.929618022,38784.2017605372,3490.86862144122
"2884",2884,107692.074598166,38811.1394281813,3496.78597365275
"2885",2885,107659.201783476,38838.0857660678,3502.71245045574
